id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
16672-polid-1746-16020,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19039,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16020,Clarke,False,,,Iowa,IA,False,False,232,0.58,True
16672-polid-1445-16020,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19039,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16020,Clarke,False,,,Iowa,IA,False,False,168,0.42,False
16672-polid-100004-16020,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19039,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16020,Clarke,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16020,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19039,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16020,Clarke,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16020,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19039,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16020,Clarke,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16021,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19041,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,12,100.0,12,16021,Clay,False,,,Iowa,IA,False,False,296,0.494157,True
16672-polid-1445-16021,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19041,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,12,100.0,12,16021,Clay,False,,,Iowa,IA,False,False,303,0.505843,False
16672-polid-100004-16021,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19041,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,12,100.0,12,16021,Clay,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16021,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19041,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,12,100.0,12,16021,Clay,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16021,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19041,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,12,100.0,12,16021,Clay,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16022,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19043,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,14,100.0,14,16022,Clayton,False,,,Iowa,IA,False,False,392,0.49,True
16672-polid-1445-16022,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19043,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,14,100.0,14,16022,Clayton,False,,,Iowa,IA,False,False,408,0.51,False
16672-polid-100004-16022,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19043,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,14,100.0,14,16022,Clayton,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16022,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19043,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,14,100.0,14,16022,Clayton,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16022,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19043,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,14,100.0,14,16022,Clayton,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16023,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19045,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,26,100.0,26,16023,Clinton,False,,,Iowa,IA,False,False,1165,0.485619,True
16672-polid-1445-16023,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19045,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,26,100.0,26,16023,Clinton,False,,,Iowa,IA,False,False,1234,0.514381,False
16672-polid-100004-16023,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19045,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,26,100.0,26,16023,Clinton,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16023,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19045,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,26,100.0,26,16023,Clinton,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16023,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19045,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,26,100.0,26,16023,Clinton,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16024,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19047,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,8,100.0,8,16024,Crawford,False,,,Iowa,IA,False,False,225,0.450902,True
16672-polid-1445-16024,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19047,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,8,100.0,8,16024,Crawford,False,,,Iowa,IA,False,False,208,0.416834,False
16672-polid-22603-16024,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19047,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,8,100.0,8,16024,Crawford,False,,,Iowa,IA,False,False,66,0.132265,False
16672-polid-100004-16024,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19047,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,8,100.0,8,16024,Crawford,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16024,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19047,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,8,100.0,8,16024,Crawford,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16025,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19049,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,34,100.0,34,16025,Dallas,False,,,Iowa,IA,False,False,1667,0.575026,True
16672-polid-1445-16025,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19049,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,34,100.0,34,16025,Dallas,False,,,Iowa,IA,False,False,1208,0.416695,False
16672-polid-22603-16025,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19049,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,34,100.0,34,16025,Dallas,False,,,Iowa,IA,False,False,24,0.008279,False
16672-polid-100004-16025,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19049,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,34,100.0,34,16025,Dallas,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16025,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19049,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,34,100.0,34,16025,Dallas,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16026,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19051,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,8,100.0,8,16026,Davis,False,,,Iowa,IA,False,False,174,0.58,True
16672-polid-1445-16026,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19051,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,8,100.0,8,16026,Davis,False,,,Iowa,IA,False,False,126,0.42,False
16672-polid-100004-16026,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19051,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,8,100.0,8,16026,Davis,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16026,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19051,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,8,100.0,8,16026,Davis,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16026,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19051,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,8,100.0,8,16026,Davis,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16027,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19053,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,150,0.501672,True
16672-polid-1445-16027,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19053,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,141,0.471572,False
16672-polid-100004-16027,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19053,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,4,0.013378,False
16672-polid-22603-16027,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19053,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,4,0.013378,False
16672-polid-100007-16027,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19053,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16027,Decatur,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16028,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19055,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,440,0.55,True
16672-polid-1445-16028,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19055,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,344,0.43,False
16672-polid-22603-16028,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19055,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,16,0.02,False
16672-polid-100004-16028,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19055,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16028,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19055,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,12,100.0,12,16028,Delaware,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16029,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19057,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,933,0.466733,True
16672-polid-1445-16029,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19057,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,1066,0.533267,False
16672-polid-100004-16029,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19057,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16029,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19057,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16029,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19057,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,16,100.0,16,16029,Des Moines,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16030,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19059,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,341,0.48784,True
16672-polid-1445-16030,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19059,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,358,0.51216,False
16672-polid-100004-16030,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19059,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16030,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19059,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16030,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19059,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,15,100.0,15,16030,Dickinson,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16031,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19061,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,2504,0.521884,True
16672-polid-1445-16031,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19061,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,2276,0.474364,False
16672-polid-22603-16031,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19061,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,18,0.003752,False
16672-polid-100004-16031,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19061,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16031,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19061,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,35,100.0,35,16031,Dubuque,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16032,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19063,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,168,0.56,True
16672-polid-1445-16032,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19063,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,132,0.44,False
16672-polid-100004-16032,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19063,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16032,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19063,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16032,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19063,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,11,100.0,11,16032,Emmet,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16033,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19065,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,525,0.526052,True
16672-polid-1445-16033,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19065,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,468,0.468938,False
16672-polid-100004-16033,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19065,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,5,0.00501,False
16672-polid-100007-16033,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19065,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16033,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19065,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,25,100.0,25,16033,Fayette,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16034,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19067,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,453,0.566959,True
16672-polid-1445-16034,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19067,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,346,0.433041,False
16672-polid-100004-16034,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19067,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16034,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19067,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16034,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19067,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,8,100.0,8,16034,Floyd,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16035,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19069,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,226,0.567839,True
16672-polid-1445-16035,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19069,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,168,0.422111,False
16672-polid-22603-16035,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19069,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,4,0.01005,False
16672-polid-100004-16035,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19069,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16035,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19069,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,12,100.0,12,16035,Franklin,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16036,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19071,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,5,100.0,5,16036,Fremont,False,,,Iowa,IA,False,False,120,0.444444,True
16672-polid-1445-16036,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19071,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,5,100.0,5,16036,Fremont,False,,,Iowa,IA,False,False,135,0.5,False
16672-polid-22603-16036,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19071,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,5,100.0,5,16036,Fremont,False,,,Iowa,IA,False,False,15,0.055556,False
16672-polid-100004-16036,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19071,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,5,100.0,5,16036,Fremont,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16036,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19071,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,5,100.0,5,16036,Fremont,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16037,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19073,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16037,Greene,False,,,Iowa,IA,False,False,215,0.538847,True
16672-polid-1445-16037,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19073,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16037,Greene,False,,,Iowa,IA,False,False,184,0.461153,False
16672-polid-100004-16037,polid-100004,16672,Caucus,E,4,22340,,2016-02-01,19073,,False,False,,Uncommitted,2016-02-02T18:05:32Z,county,True,P,President,Dem,100004,16613,7,100.0,7,16037,Greene,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-100007-16037,polid-100007,16672,Caucus,E,5,22343,,2016-02-01,19073,,False,False,,Other,2016-02-02T18:05:32Z,county,True,P,President,Dem,100007,17474,7,100.0,7,16037,Greene,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-22603-16037,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19073,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16037,Greene,False,,,Iowa,IA,False,False,0,0.0,False
16672-polid-1746-16038,polid-1746,16672,Caucus,E,1,22310,,2016-02-01,19075,Hillary,False,False,,Clinton,2016-02-02T18:05:32Z,county,True,P,President,Dem,1746,18855,7,100.0,7,16038,Grundy,False,,,Iowa,IA,False,False,186,0.467337,True
16672-polid-1445-16038,polid-1445,16672,Caucus,E,3,22311,,2016-02-01,19075,Bernie,False,False,,Sanders,2016-02-02T18:05:32Z,county,True,P,President,Dem,1445,18856,7,100.0,7,16038,Grundy,False,,,Iowa,IA,False,False,206,0.517588,False
16672-polid-22603-16038,polid-22603,16672,Caucus,E,2,22312,,2016-02-01,19075,Martin,False,False,,O'Malley,2016-02-02T18:05:32Z,county,True,P,President,Dem,22603,18857,7,100.0,7,16038,Grundy,False,,,Iowa,IA,False,False,6,0.015075,False
